categoria,cat_url,app_name,url_store,url_mini_app
Games,https://tapps.center/games,"Yoka
Brands Battles
OPEN",https://tapps.center/application/yoka,https://t.me/YokaGameBot
Games,https://tapps.center/games,"Sudoku Challenge
Sudoku free puzzle is a popular classic number game to train yo",https://tapps.center/application/sudokuchallenge,https://t.me/SudokuChallengeBot
Games,https://tapps.center/games,"Solitaire Master
Classic Card Games
OPEN",https://tapps.center/application/solitairemaster,https://t.me/SolitaireMasterBot
Games,https://tapps.center/games,"Elderglade
From viral mobile hit to full-scale AI fantasy MMORPG
OPEN",https://tapps.center/application/elderglade,https://t.me/Elderglade_bot
Games,https://tapps.center/games,"Stone Block Puzzle
A challenging block puzzle maser game to train your brain and",https://tapps.center/application/stoneblockpuzzle,https://t.me/Stone_Block_Puzzle_bot
Games,https://tapps.center/games,"MemeHeroes
Choose your Meme Heroes and take part in tournaments!
OPEN",https://tapps.center/application/memeheroes,https://t.me/Meme_Heroes_bot
Games,https://tapps.center/games,"RFL PRO
Free CS2 cases for tasks
OPEN",https://tapps.center/application/rflblast,https://t.me/rfl_pro_bot
Games,https://tapps.center/games,"BallSort
A classic casual puzzle game
OPEN",https://tapps.center/application/ballsort,https://t.me/BallSortMasterBot
Games,https://tapps.center/games,"ZombieTrain: Choo Choo
Upgrade your vehicle, outsmart zombies, and see how far y",https://tapps.center/application/zombietrain,https://t.me/zombietrainbot
Games,https://tapps.center/games,"Star Riser
Dodge, shoot, upgrade — survive endless robot battles!
OPEN",https://tapps.center/application/starriser,https://t.me/starriser_bot
Games,https://tapps.center/games,"Space Attack
Engage in intergalactic battles and prove your skills!
OPEN",https://tapps.center/application/spaceattack,https://t.me/space_attack_bot
Games,https://tapps.center/games,"Cuberick
Explore. Earn. Enjoy!
OPEN",https://tapps.center/application/cuberick,https://t.me/cuberickgame_bot
Games,https://tapps.center/games,"Starship Lander
2D physics-based spaceship landing game
OPEN",https://tapps.center/application/starshiplander,https://t.me/Starship_Lander_Bot
Games,https://tapps.center/games,"Bear Legion wars
Take part in the Legion battle!
OPEN",https://tapps.center/application/bearlegionwars,https://t.me/bear_legion_bot
Games,https://tapps.center/games,"Solitaire $VIP
Classic Solitaire. Play and farm $VIP!
OPEN",https://tapps.center/application/solitairevip,https://t.me/solitaire_vip_game_bot
Games,https://tapps.center/games,"Space: Defense & Conquest
Combination of wave tower defense, war strategy and id",https://tapps.center/application/spacedefenseandconquest,https://t.me/spacedc_bot
Games,https://tapps.center/games,"ArcadeChampion
Play Arcade Champion to earn BjG!
OPEN",https://tapps.center/application/arcadechampion,https://t.me/ArcadeChampionBot
Games,https://tapps.center/games,"CarEscape
Challenge your mind and drive the car out of the parking lot.
OPEN",https://tapps.center/application/carescape,https://t.me/CarEscapeBot
Games,https://tapps.center/games,"$SCOR on Sweet
Sports-themed mini-games! Play. Collect. $SCOR.
OPEN",https://tapps.center/application/scoronsweet,https://t.me/scor_games_bot
Games,https://tapps.center/games,"Crazy Lasso
Play & Earn TON
OPEN",https://tapps.center/application/crazylasso,https://t.me/crazylasso_bot
Games,https://tapps.center/games,"Color Tap
Combine colors to clear the field
OPEN",https://tapps.center/application/colortap,https://t.me/ColorTapGameBot
Games,https://tapps.center/games,"Animal Village
Build the Village of Your Dreams!
OPEN",https://tapps.center/application/animalvillage,https://t.me/Animal_village_bot
Games,https://tapps.center/games,"Rush Racing 2
True Realtime Multiplayer Drag Racing
OPEN",https://tapps.center/application/rushracing2,https://t.me/rushracing2_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Battles
Editors' Choice
Epic Battles on your favourite topics inside Telegram.
O",https://tapps.center/application/fanzeebattlesbot,https://t.me/battlescryptobot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"TON Dating
High-quality connections in Telegram. Join the community of ambitious",https://tapps.center/application/tondating,https://t.me/tondating
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Seer
NEW
Fortune Readings for Fun
OPEN",https://tapps.center/application/seer,https://t.me/coffeeseerbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"archtown.org
NEW
Dive into the world of innovation
OPEN",https://tapps.center/application/archtownorg,https://t.me/archtownbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"LoveBank
Relationship tracker for couples
OPEN",https://tapps.center/application/lovebank,https://t.me/lovabankbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Collage
AI photo looks in one tap
OPEN",https://tapps.center/application/collage,https://t.me/collage
Social&Lifestyle,https://tapps.center/socialandlifestyle,"myOracle: Astrology & Tarot
Astrology, Tarot & Shadow Work
OPEN",https://tapps.center/application/myoracle,https://t.me/myOracleclub_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"RunX
Route generator for running
OPEN",https://tapps.center/application/runx,https://t.me/runxapp_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Otter | Find Friends & Love
Safe anonymous chat
OPEN",https://tapps.center/application/otter,https://t.me/Otterchatbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"BlipMatch!
Gamified social platform
OPEN",https://tapps.center/application/blipmatch,https://t.me/Blipmatchbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"GENZA
A next-gen gamified dating app
OPEN",https://tapps.center/application/genza,https://t.me/genza_vibing_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Affinia
Digital tools for mutual consent
OPEN",https://tapps.center/application/affinia,https://t.me/AffiniaBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Coach AI
Generate personalized workout plans
OPEN",https://tapps.center/application/coachai,https://t.me/coach_ai_training_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"3VOgram
Social meets rewards on Telegram
OPEN",https://tapps.center/application/3vogram,https://t.me/Official_3VOgram_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"TON Academy
Explore courses about the TON Ecosystem
OPEN",https://tapps.center/application/tonacademy,https://t.me/tonacad_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Spiritual Hub
Tarot, breathing, astrology, unlock life’s path
OPEN",https://tapps.center/application/spiritualhub,https://t.me/SpiritualHubBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Nekomori AI Anime Chat
AI chat with anime characters
OPEN",https://tapps.center/application/nekomoriaianimechat,https://t.me/nekomori_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Arcana.AI
Your personal AI-powered tarot reader
OPEN",https://tapps.center/application/arcanaai,https://t.me/fortune_teller_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"DAZN
The official DAZN Mini App
OPEN",https://tapps.center/application/dazn,https://t.me/daznofficial_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Macro Minder
Your personal nutritionist in TG!
OPEN",https://tapps.center/application/macrominder,https://t.me/macrominderbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Mystic Tarot AI
Let the Tarot guide your heart, choices, and destiny.
OPEN",https://tapps.center/application/mystictarotai,https://t.me/MysticTarotAIBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"BoltFather
Private chat access via tokens
OPEN",https://tapps.center/application/boltfather,https://t.me/huilitybot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"BTCSugarDating
Where wealth meets exclusivity in the Web3 era
OPEN",https://tapps.center/application/btcsugardating,https://t.me/BTCSugarDating_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"iSpeech Helper
Your assistant for improving speech and diction
OPEN",https://tapps.center/application/ispeechhelper,https://t.me/iSpeechHelper_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Colorly
AI-powered custom coloring pages
OPEN",https://tapps.center/application/colorly,https://t.me/ColorlyBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Spoty
Train smarter with Spoty – anytime, anywhere
OPEN",https://tapps.center/application/spoty,https://t.me/spoty_app_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"MeditateNow
Meditation timer with guided sessions
OPEN",https://tapps.center/application/meditatenow,https://t.me/MeditateNow_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"My Crypto Hold
Save time tracking income from your crypto trades
OPEN",https://tapps.center/application/mycryptohold,https://t.me/MyCryptoHold_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"FlyEat AI
Receive 10 bonus recognitions!
OPEN",https://tapps.center/application/flyeatai,https://t.me/flyeatbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"INFINITY
Share anything. Be seen.
OPEN",https://tapps.center/application/infinity,https://t.me/infinity_bid_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Magic card ticket
Scratch and discover your future
OPEN",https://tapps.center/application/magiccardticket,https://t.me/magicticket_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Serious dating Sitelove
Dating for long-term relationship and starting a family
",https://tapps.center/application/seriousdatingsitelove,https://t.me/Sitelove_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"CryptoInfluencer
Your simple app for trading cryptocurrency with experts
OPEN",https://tapps.center/application/cryptoinfluencer,https://t.me/CryptoInfluencerAppBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Fitton
Gamify your daily fitness!
OPEN",https://tapps.center/application/fitton,https://t.me/fittonapp_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"ASTRO
Know yourself and the future with the help of ASTRO
OPEN",https://tapps.center/application/astro,https://t.me/astro_ton_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"AN Chat
Where anonymous conversations begin
OPEN",https://tapps.center/application/anchat,https://t.me/appchatan_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"SOUL DATING
Soul is Nearby
OPEN",https://tapps.center/application/souldating,https://t.me/facemeet_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"TikLive
Next Favorite Person is One Video Call Away!
OPEN",https://tapps.center/application/tiklive,https://t.me/TGLiveUBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"StarBoard
Rate Channels. Earn. Repeat.
OPEN",https://tapps.center/application/starboard,https://t.me/starsboard_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Nearby People
Find soulmates nearby!
OPEN",https://tapps.center/application/nearbypeople,https://t.me/nearby_geobot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Quick
Your perfect digital business card, instantly
OPEN",https://tapps.center/application/quick,https://t.me/quick_business_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Tarot Go
Discover your fate with instant AI-powered Tarot readings
OPEN",https://tapps.center/application/tarotgo,https://t.me/TarotGoRobot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Spark of Destiny
Find out compatibility
OPEN",https://tapps.center/application/sparkofdestiny,https://t.me/MyCompatWebBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Plate AI
AI-powered calorie and nutrition tracker
OPEN",https://tapps.center/application/plateai,https://t.me/plateai_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Aura - personal predictions
Your personal spiritual assistant and journal
OPEN",https://tapps.center/application/aurapersonalpredictions,https://t.me/aura_fortune_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Horoscope 2.0
Accurate horoscopes powered by AI and NASA planetary data
OPEN",https://tapps.center/application/horoscope20,https://t.me/horoscope20_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Rexx
Referrals acquisition made easy and mutually beneficial!
OPEN",https://tapps.center/application/rexx,https://t.me/rexxchange_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Vote
Dynamic and engaging platform where your voice matters
OPEN",https://tapps.center/application/vote,https://t.me/voteapprobot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"ClickHub
Pay per click & Earn per click
OPEN",https://tapps.center/application/clickhub,https://t.me/clickhubbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"GigoGram
Get roasted by AI. Based on your Telegram profile.
OPEN",https://tapps.center/application/gigogram,https://t.me/GigoGramBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Swipe
Short video feed
OPEN",https://tapps.center/application/swipe,https://t.me/appswipe_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"FitExchange
Create, share, and monetize custom workout plans
OPEN",https://tapps.center/application/fitexchange,https://t.me/FitExchangeBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"CryptoOne
Your ultimate guide to Crypto Apps
OPEN",https://tapps.center/application/cryptoone,https://t.me/CryptoOneApp_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Plaza
Explore, Check-In, Earn Tokens!
OPEN",https://tapps.center/application/plaza,https://t.me/checkitonbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"LinkUp People
The dating app in Telegram
OPEN",https://tapps.center/application/linkuppeople,https://t.me/LinkUpAppBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Face Match
Discover new connections, chat, and find matches that fit your vibe!
",https://tapps.center/application/facematch,https://t.me/fase_match_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Accurate Tarot
Predict your destiny with the Tarot app
OPEN",https://tapps.center/application/accuratetarot,https://t.me/accuratetarot_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Move
Earn tokens simply by moving!
OPEN",https://tapps.center/application/move,https://t.me/MoveOnTonBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"PX Tarot
Next-Gen AI-powered Tarot Reading Experience!
OPEN",https://tapps.center/application/pxtarot,https://t.me/pxtarot_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"GVWS
GVWS — the platform that simplifies on-chain giveaways!
OPEN",https://tapps.center/application/gvws,https://t.me/gvws_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Echo
Exchange anonymous questions
OPEN",https://tapps.center/application/echo,https://t.me/sprosi9_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"AURA Tap
Your fortune telling assistant
OPEN",https://tapps.center/application/auratap,https://t.me/auratap_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Grand Galore Tarot
No predictions, just straightforward guidance!
OPEN",https://tapps.center/application/grandgaloretarot,https://t.me/GrandGaloreTarotBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Stories Viewer
View Instagram stories anonymously
OPEN",https://tapps.center/application/storiesviewer,https://t.me/anon_stories_viewer_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Popcorn Bro
Recommendations on movies and shows
OPEN",https://tapps.center/application/popcornbro,https://t.me/PopcornBroBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"StepMania
Step forward, get inspired and earn coins
OPEN",https://tapps.center/application/stepmania,https://t.me/step_mania_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"PHOTON
Social app to express yourself, discover your friends, and bring your dre",https://tapps.center/application/photon,https://t.me/ThePhoton_Bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Pollo
Use opinions to connect!
OPEN",https://tapps.center/application/pollo,https://t.me/pollovotebot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Tassbeeh
Tassbeeh transforms the way Muslims and people of other faiths can enga",https://tapps.center/application/tassbeeh,https://t.me/tassbeehbot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"TON Stars
Unleash Your Star Potential with TON Stars!
OPEN",https://tapps.center/application/tonstars,https://t.me/ton_stars_app_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Not Pixel
Paint pixels and get PX
OPEN",https://tapps.center/application/notpixel,https://t.me/notpixel
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Coub
Welcome to Coub, the video platform that pays you!
OPEN",https://tapps.center/application/coub,https://t.me/coub
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Frenz chat
Meet new friends, all on Telegram
OPEN",https://tapps.center/application/frenzchat,https://t.me/FrenzChatBot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Dating App
Dating, Chat in Telegram & Meet.
OPEN",https://tapps.center/application/datingapp,https://t.me/datingapp
Social&Lifestyle,https://tapps.center/socialandlifestyle,"ROoLZ
ROoLZ ecosystem Bot: Collect Points for GODL by; Doing Tasks, Staking ROoL",https://tapps.center/application/roolzquestbot,https://t.me/ROoLZQuest_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Ton Raffles
Participate in the best NFT sweepstakes on the TON blockchain.
OPEN",https://tapps.center/application/tonraffles,https://t.me/tonraffle_bot
Social&Lifestyle,https://tapps.center/socialandlifestyle,"Spin the Bottle
This game will help you meet new people, make friends and even f",https://tapps.center/application/spinthebottle,https://t.me/spinthe_bot
Payments,https://tapps.center/payments,"TonMobile eSIM
Editors' Choice
Buy eSim for any country with credit card or TON.",https://tapps.center/application/mobile,https://t.me/Mobile
Payments,https://tapps.center/payments,"Squad Signal
NEW
Predict trends, compete in squads
OPEN",https://tapps.center/application/squadsignal,https://t.me/squad_signal_bot
Payments,https://tapps.center/payments,"Football Score
Stay connected to football like never before
OPEN",https://tapps.center/application/footballscore,https://t.me/Footballscoreupdaterbot
Payments,https://tapps.center/payments,"PayWave
Fast way to swap fiat to crypto
OPEN",https://tapps.center/application/paywave,https://t.me/pw_origin_bot
Payments,https://tapps.center/payments,"eSIM NOW!
Get an eSIM instantly - right on Telegram!
OPEN",https://tapps.center/application/esimnow,https://t.me/esimnow_bot
Payments,https://tapps.center/payments,"Satoshi Tango
Buy & sell USDT with ARS
OPEN",https://tapps.center/application/satoshitango,https://t.me/satoshitangobot
Payments,https://tapps.center/payments,"Lucky Bundle Shop
Your Ultimate CD Key Shop! Digital keys, instant delivery!
OPE",https://tapps.center/application/luckybundleshop,https://t.me/luckybundleshop_bot
Payments,https://tapps.center/payments,"X-Market (World Cup Mining)
Cheer World Cup 2026
OPEN",https://tapps.center/application/xmarket,https://t.me/XMarketOfficial_bot
Payments,https://tapps.center/payments,"Toncast
Telegram Gift Price Prediction Market
OPEN",https://tapps.center/application/toncast,https://t.me/TONCastRobot
Payments,https://tapps.center/payments,"TON PvP Game
Fast BTC Prediction Duels
OPEN",https://tapps.center/application/tonpvpgame,https://t.me/tonpvpgamebot
Payments,https://tapps.center/payments,"Shopalia
Community e-commerce for Telegram
OPEN",https://tapps.center/application/shopalia,https://t.me/shopalia_bot
Payments,https://tapps.center/payments,"ThePredictorX
Make free Crypto & Sports predictions and earn TON
OPEN",https://tapps.center/application/thepredictorx,https://t.me/thepredictorxbot
Payments,https://tapps.center/payments,"Coindisco - crypto on-ramp
Crypto offers from trusted providers
OPEN",https://tapps.center/application/coindisco,https://t.me/coindisco_bot
Payments,https://tapps.center/payments,"ECOS - Bitcoin Mining Company
Bitcoin Mining - Buy, Rent, Host&Trade ASICs, Clou",https://tapps.center/application/ecosbitcoinminingcompany,https://t.me/ECOS_BTC_Mining_bot
Payments,https://tapps.center/payments,"LinkSea
Telegram Group Monetization & Management Tool
OPEN",https://tapps.center/application/linksea,https://t.me/LinkSeaBot
Payments,https://tapps.center/payments,"Kolo
The single app for spending, sending, and banking
OPEN",https://tapps.center/application/kolo,https://t.me/kolo
Payments,https://tapps.center/payments,"DEGENPHONE
NFT phone number
OPEN",https://tapps.center/application/degenphone,https://t.me/degenphonetonbot
Payments,https://tapps.center/payments,"EMCD Wallet
Full EMCD ecosystem in Telegram
OPEN",https://tapps.center/application/emcdwallet,https://t.me/EmcdWalletBot
Payments,https://tapps.center/payments,"Workton - freelance
Telegram-native freelance platform
OPEN",https://tapps.center/application/worktonfreelance,https://t.me/workton_freelance_bot
Payments,https://tapps.center/payments,"SPLIT
Buy Stars, trade NFTs, enjoy Telegram Premium
OPEN",https://tapps.center/application/split,https://t.me/splitapp
Payments,https://tapps.center/payments,"Onesim
eSIM data plans with Best Price Guarantee
OPEN",https://tapps.center/application/onesim,https://t.me/myesim_bot
Payments,https://tapps.center/payments,"StarBox
Buy stars 25% cheaper
OPEN",https://tapps.center/application/starbox,https://t.me/Starsb0xBot
Payments,https://tapps.center/payments,"Normies
⁠Seamlessly enabling transfer crypto to fiat or vice versa!
OPEN",https://tapps.center/application/normies,https://t.me/normies_ton_bot
Payments,https://tapps.center/payments,"MoMaru Box
Experience a New Toy Collecting Adventure
OPEN",https://tapps.center/application/momarubox,https://t.me/momaru_bot
Payments,https://tapps.center/payments,"TripBooking
Book Hotels in Telegram with TON/USDT
OPEN",https://tapps.center/application/tripbooking,https://t.me/TripBookingBot
Payments,https://tapps.center/payments,"TON Travel
Get Up to 8% Cashback in TON!
OPEN",https://tapps.center/application/tontravel,https://t.me/TravelwithTonbot
Payments,https://tapps.center/payments,"Futurum
Prediction platform for the sharpest minds
OPEN",https://tapps.center/application/futurum,https://t.me/ft_rm_bot
Payments,https://tapps.center/payments,"Onramp Ton
Buy & Sell Crypto Instantly
OPEN",https://tapps.center/application/onrampton,https://t.me/OnrampTonBot
Payments,https://tapps.center/payments,"RiftN
Use TON wallet to buy Stars & Premium without KYC
OPEN",https://tapps.center/application/riftn,https://t.me/riftn_bot
Payments,https://tapps.center/payments,"Antarctic Wallet
Pay with crypto for fiat QR codes in stores, cafés, and at chec",https://tapps.center/application/antarcticwallet,https://t.me/antarctic_wallet_bot
Payments,https://tapps.center/payments,"TON R@MP
Buy & Sell USDT with BRL
OPEN",https://tapps.center/application/tonrmp,https://t.me/TonRmpBot
Payments,https://tapps.center/payments,"Frame
Cheap Telegram Stars
OPEN",https://tapps.center/application/frame,https://t.me/Framestars_bot
Payments,https://tapps.center/payments,"Predicta
Trade the Future!
OPEN",https://tapps.center/application/predicta,https://t.me/Predicta_Market_Bot
Payments,https://tapps.center/payments,"DinoGo Travel
Book Hotels, Flight with Crypto
OPEN",https://tapps.center/application/dinogotravel,https://t.me/dinogo_notification_bot
Payments,https://tapps.center/payments,"Fonbnk
Swap local cash → USDT on TON in seconds
OPEN",https://tapps.center/application/fonbnk,https://t.me/FonbnkPayBot
Payments,https://tapps.center/payments,"RedotPay
Your Everyday Crypto Card
OPEN",https://tapps.center/application/redotpay,https://t.me/redotpay_bot
Payments,https://tapps.center/payments,"TheOpenCard
Exclusive Crypto Card for the Elite – Spend Crypto Like Cash
OPEN",https://tapps.center/application/theopencard,https://t.me/TheOpenCardbot
Payments,https://tapps.center/payments,"J-Wallet
Real-world crypto spending in Indonesia
OPEN",https://tapps.center/application/jagadwallet,https://t.me/JagadWalletBot
Payments,https://tapps.center/payments,"Sellmate
Create your own store in a few clicks
OPEN",https://tapps.center/application/sellmate,https://t.me/sellmatebot
Payments,https://tapps.center/payments,"Ton Art
Digital Art Marketplace on TON
OPEN",https://tapps.center/application/tonart,https://t.me/TonArt_Bot
Payments,https://tapps.center/payments,"Marketplace
Discover shops on Telegram!
OPEN",https://tapps.center/application/marketplace,https://t.me/MarketplaceTelebot
Payments,https://tapps.center/payments,"Peravel
Travel, Live, Pay, Earn
OPEN",https://tapps.center/application/peravel,https://t.me/Peravelbot
Payments,https://tapps.center/payments,"Vendorz
Launch your own store on Telegram
OPEN",https://tapps.center/application/vendorz,https://t.me/Vendorzbot
Payments,https://tapps.center/payments,"Polka
Universal, and stylish storefront for your store
OPEN",https://tapps.center/application/polka,https://t.me/polka_app_bot
Payments,https://tapps.center/payments,"Buzzit.TON
Telegram native prediction mini app
OPEN",https://tapps.center/application/buzzitton,https://t.me/buzzit1_bot
Payments,https://tapps.center/payments,"Payecards
Your Digital Finance Hub
OPEN",https://tapps.center/application/payecards,https://t.me/payecards_bot
Payments,https://tapps.center/payments,"Hybrid Savings — Hot Deals
A platform with lucrative deals combining WEB 2 & WEB",https://tapps.center/application/hybridsavings,https://t.me/HybridSavingsbot
Payments,https://tapps.center/payments,"TonTopUp
Easy Top Up With $Ton
OPEN",https://tapps.center/application/tontopup,https://t.me/TonTopUp_bot
Payments,https://tapps.center/payments,"Uquid Shop
Shop Everything with $TON
OPEN",https://tapps.center/application/uquidshop,https://t.me/uquidbot
Payments,https://tapps.center/payments,"Shop 1 USDT
Shop with 1 USDT
OPEN",https://tapps.center/application/shop1usdt,https://t.me/shop1usdt_bot
Payments,https://tapps.center/payments,"eSIMhub
Whole World & One eSIM
OPEN",https://tapps.center/application/esimhub,https://t.me/eSIMhubBot
Payments,https://tapps.center/payments,"Karta.com
Book thousands of stays worldwide with Karta.com directly in Telegram
",https://tapps.center/application/kartacom,https://t.me/kartacom_bot
Payments,https://tapps.center/payments,"DepinSim
The First Connectivity Depin on TON
OPEN",https://tapps.center/application/depinsim,https://t.me/DepinSimBot
Payments,https://tapps.center/payments,"Gumart
Build the ultimate marketplace – limitless potential, zero boundaries!
OP",https://tapps.center/application/gumart,https://t.me/gumart_bot
Payments,https://tapps.center/payments,"Bion
Bion is a Web3 shopping miniapp where users can shop with crypto and earn c",https://tapps.center/application/bion,https://t.me/bionapp_bot
Payments,https://tapps.center/payments,"esim4u
Experience seamless connectivity.
OPEN",https://tapps.center/application/esim4u,https://t.me/esim4u_bot
Payments,https://tapps.center/payments,"TonGifts
Spread joy! Easily send crypto & gifts to friends.
OPEN",https://tapps.center/application/tongifts,https://t.me/GetTonGifts_Bot
Payments,https://tapps.center/payments,"Shops Builder
Create your store on Telegram and start selling in a few clicks.
O",https://tapps.center/application/telegramshopsbuilder,https://t.me/ShopsBuilderBot
Payments,https://tapps.center/payments,"Play Wallet
Top up gaming platforms such as Steam with cryptocurrency.
OPEN",https://tapps.center/application/playwallet,https://t.me/playwalletbot
Finance,https://tapps.center/finance,"Wallet
Editors' Choice
Get up to 5% on TON!
OPEN",https://tapps.center/application/wallet,https://t.me/wallet
Finance,https://tapps.center/finance,"Blum
Editors' Choice
Visit Blum Memepad
OPEN",https://tapps.center/application/blum,https://t.me/BlumCryptoBot
Finance,https://tapps.center/finance,"EVAA Protocol
Editors' Choice
EVAA – the lending protocol on TON blockchain.
OPE",https://tapps.center/finance,https://t.me/evaaappbot
Finance,https://tapps.center/finance,"PocketFi
PocketFi is the ultimate solution for seamless cross-chain token transf",https://tapps.center/application/pocketfi,https://t.me/pocketfi_bot
Finance,https://tapps.center/finance,"StarGate - Star to TON
NEW
Swap Telegram Stars for TON
OPEN",https://tapps.center/application/stargate,https://t.me/stargateton_bot
Finance,https://tapps.center/finance,"CarbonDeFi
NEW
Trade any token to any token - onchain trading strategies
OPEN",https://tapps.center/application/carbondefi,https://t.me/CarbonDefiAppBot
Finance,https://tapps.center/finance,"Starliquid
Telegram Perps, Powered by Stars. Crypto trading simulator.
OPEN",https://tapps.center/application/starliquid,https://t.me/starliquid_bot
Finance,https://tapps.center/finance,"Eswap
Eswap a 0% interest spot margin DEX
OPEN",https://tapps.center/application/eswap,https://t.me/Eswap_tradingbot
Finance,https://tapps.center/finance,"Stars Base
Earn up to 28.7% APY
OPEN",https://tapps.center/application/starsbase,https://t.me/starsbase_bot
Finance,https://tapps.center/finance,"JetTrade – TON Trading Bot
A reliable TON Trading Bot
OPEN",https://tapps.center/application/jettrade,https://t.me/jettradebot
Finance,https://tapps.center/finance,"ECOS - Bitcoin Mining Company
Bitcoin Mining - Buy, Rent, Host&Trade ASICs, Clou",https://tapps.center/application/ecosbitcoinminingcompany,https://t.me/ECOS_BTC_Mining_bot
Finance,https://tapps.center/finance,"DCA TON Strategy
Smart Investing
OPEN",https://tapps.center/application/dcatonstrategy,https://t.me/dcatonstrategy_bot
Finance,https://tapps.center/finance,"Tonkeeper
Store and transfer TON assets
OPEN",https://tapps.center/application/tonkeeper,https://t.me/tonkeeper
Finance,https://tapps.center/finance,"MyTONWallet
Next-generation crypto wallet
OPEN",https://tapps.center/application/mytonwallet,https://mytonwallet.app/
Finance,https://tapps.center/finance,"Maestro
The official Maestro trading bot!
OPEN",https://tapps.center/application/maestro,https://t.me/MaestroSniperBot
Finance,https://tapps.center/finance,"DTrade
TON trading bot
OPEN",https://tapps.center/application/dtrade,https://t.me/dtrade
